"","image","Ascidians","Ascidians.Unstalked.Solitary","Bryozoa","Cnidaria.Corals","Cnidaria.Corals.Ston.Corals.Tabulate","Echinoderms.Feathe.Stars.Stalke.Crinoids","Macroalgae","Macroalgae.Articulate.Calcareous.Red","Macroalgae.Drif.Algae","Macroalgae.Encrusting.Brown","Macroalgae.Encrusting.Red","Macroalgae.Encrusting.Red.Calcareous","Macroalgae.Erec.Coars.Branching","Macroalgae.Erec.Coars.Branching.Brown","Macroalgae.Erec.Coars.Branching.Brown.Drift","Macroalgae.Erec.Coars.Branching.Brown.Sargassu.Spp","Macroalgae.Erec.Coars.Branching.Red","Macroalgae.Erec.Fin.Branching","Macroalgae.Erec.Fin.Branching.Brown","Macroalgae.Erec.Fin.Branching.Brown.Brow.Understor.Algae","Macroalgae.Erec.Fin.Branching.Red","Macroalgae.Erec.Fin.Branching.Red.Foliose","Macroalgae.Filamentou..Filiform.Green","Macroalgae.Filamentou..Filiform.Turfin.Algae","Macroalgae.Globos..Saccate.Brown","Macroalgae.Globos..Saccate.Green","Macroalgae.Laminate.Brown","Macroalgae.Laminate.Green","Macroalgae.Laminate.Red","Molluscs.Bivalves.Scallop","Seagrasses.Elliptica.Leaves.Halophil.sp.","Seagrasses.Elliptica.Leaves.Halophil.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp.","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp.","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.Rupi.sp..epiphytes.algae","Sponges","Sponges.Crusts","Sponges.Crusts.Encrusting","Sponges.Crusts.Encrusting.Encrustin.Orange","Sponges.Cup-Likes.Cups.Cu..Goblet","Sponges.Cup-Likes.Tube.An.Chimneys.Tube.Orang.Irrigular","Sponges.Massiv.Forms","Substrate.Consolidate..Boulders","Substrate.Consolidate..Rock","Substrate.Unconsolidate..Pebbl..Gravel","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic.Coquin..Shellhash","Substrate.Unconsolidate..San..Mu.","Substrate.Unconsolidate..San..Mu..Coars.San.","Substrate.Unconsolidate..San..Mu..Fin.San.","Substrate.Unconsolidate..San..Mu..Mu..Sil.","total.sum","Latitude","Longitude","Zone","Transect","Transect.id"
"2471","L1120_MUZT9_08_11_02_0131",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,100,33.59775667,115.2789033,"MUZ",9,"MUZ.9"
"2472","L1120_MUZT9_08_11_02_0132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59773333,115.2789083,"MUZ",9,"MUZ.9"
"2473","L1120_MUZT9_08_11_02_0133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.59770333,115.2789017,"MUZ",9,"MUZ.9"
"2474","L1120_MUZT9_08_11_02_0134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.597685,115.2789083,"MUZ",9,"MUZ.9"
"2475","L1120_MUZT9_08_11_02_0135",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,32,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,100,33.59766,115.27891,"MUZ",9,"MUZ.9"
"2476","L1120_MUZT9_08_11_02_0136",0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,12,0,0,4,0,0,4,0,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,100,33.59764167,115.2789083,"MUZ",9,"MUZ.9"
"2477","L1120_MUZT9_08_11_02_0137",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,33.59763,115.2789033,"MUZ",9,"MUZ.9"
"2478","L1120_MUZT9_08_11_02_0138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,32,8,0,100,33.59761333,115.2789017,"MUZ",9,"MUZ.9"
"2479","L1120_MUZT9_08_11_02_0139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,100,33.59759667,115.2789,"MUZ",9,"MUZ.9"
"2480","L1120_MUZT9_08_11_02_0140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,16,12,0,100,33.59757,115.2789,"MUZ",9,"MUZ.9"
"2481","L1120_MUZT9_08_11_02_0141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,36,4,0,100,33.59754333,115.278905,"MUZ",9,"MUZ.9"
"2482","L1120_MUZT9_08_11_02_0142",0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,4,0,100,33.59751667,115.2789083,"MUZ",9,"MUZ.9"
"2483","L1120_MUZT9_08_11_02_0143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,32,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,100,33.59748833,115.2789083,"MUZ",9,"MUZ.9"
"2484","L1120_MUZT9_08_11_02_0144",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,100,33.59747,115.2789067,"MUZ",9,"MUZ.9"
"2485","L1120_MUZT9_08_11_02_0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,72,8,0,100,33.59745833,115.2789033,"MUZ",9,"MUZ.9"
"2486","L1120_MUZT9_08_11_02_0146",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,100,33.59743833,115.2788967,"MUZ",9,"MUZ.9"
"2487","L1120_MUZT9_08_11_02_0147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,8,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,0,100,33.59741667,115.278895,"MUZ",9,"MUZ.9"
"2488","L1120_MUZT9_08_11_02_0148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,60,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59739,115.2788867,"MUZ",9,"MUZ.9"
"2489","L1120_MUZT9_08_11_02_0149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59736333,115.2788783,"MUZ",9,"MUZ.9"
"2490","L1120_MUZT9_08_11_02_0150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59733167,115.278875,"MUZ",9,"MUZ.9"
"2491","L1120_MUZT9_08_11_02_0151",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,100,33.59731,115.278875,"MUZ",9,"MUZ.9"
"2492","L1120_MUZT9_08_11_02_0152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.597295,115.2788683,"MUZ",9,"MUZ.9"
"2493","L1120_MUZT9_08_11_02_0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.597275,115.2788633,"MUZ",9,"MUZ.9"
"2494","L1120_MUZT9_08_11_02_0154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,20,0,0,0,8,0,0,0,0,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59725333,115.2788633,"MUZ",9,"MUZ.9"
"2495","L1120_MUZT9_08_11_02_0155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,80,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59723333,115.2788533,"MUZ",9,"MUZ.9"
"2496","L1120_MUZT9_08_11_02_0156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59720667,115.2788467,"MUZ",9,"MUZ.9"
"2497","L1120_MUZT9_08_11_02_0157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.59718333,115.2788483,"MUZ",9,"MUZ.9"
"2498","L1120_MUZT9_08_11_02_0158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59716333,115.2788467,"MUZ",9,"MUZ.9"
"2499","L1120_MUZT9_08_11_02_0159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.59714,115.2788417,"MUZ",9,"MUZ.9"
"2500","L1120_MUZT9_08_11_02_0160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,48,0,0,0,12,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,100,33.59711667,115.2788367,"MUZ",9,"MUZ.9"
"2501","L1120_MUZT9_08_11_02_0161",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,72,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59709,115.27882,"MUZ",9,"MUZ.9"
"2502","L1120_MUZT9_08_11_02_0162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59706667,115.2788117,"MUZ",9,"MUZ.9"
"2503","L1120_MUZT9_08_11_02_0163",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.59704833,115.2788083,"MUZ",9,"MUZ.9"
"2504","L1120_MUZT9_08_11_02_0164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59702667,115.2788,"MUZ",9,"MUZ.9"
"2505","L1120_MUZT9_08_11_02_0165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,100,33.59700667,115.2787983,"MUZ",9,"MUZ.9"
"2506","L1120_MUZT9_08_11_02_0166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.59698333,115.2788017,"MUZ",9,"MUZ.9"
"2507","L1120_MUZT9_08_11_02_0167",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,100,33.59696167,115.2788067,"MUZ",9,"MUZ.9"
"2508","L1120_MUZT9_08_11_02_0168",0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,16,0,100,33.59694,115.2788017,"MUZ",9,"MUZ.9"
"2509","L1120_MUZT9_08_11_02_0169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59692167,115.2788033,"MUZ",9,"MUZ.9"
"2510","L1120_MUZT9_08_11_02_0170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,100,33.59689667,115.2787967,"MUZ",9,"MUZ.9"
"2511","L1120_MUZT9_08_11_02_0171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,0,12,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,100,33.59687,115.27879,"MUZ",9,"MUZ.9"
"2512","L1120_MUZT9_08_11_02_0172",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.59685167,115.2787883,"MUZ",9,"MUZ.9"
"2513","L1120_MUZT9_08_11_02_0173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59682333,115.27878,"MUZ",9,"MUZ.9"
"2514","L1120_MUZT9_08_11_02_0174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,4,0,0,0,0,0,0,12,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.596795,115.2787733,"MUZ",9,"MUZ.9"
"2515","L1120_MUZT9_08_11_02_0175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.59677333,115.2787683,"MUZ",9,"MUZ.9"
"2516","L1120_MUZT9_08_11_02_0176",0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59674667,115.2787617,"MUZ",9,"MUZ.9"
"2517","L1120_MUZT9_08_11_02_0177",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59672,115.2787567,"MUZ",9,"MUZ.9"
"2518","L1120_MUZT9_08_11_02_0178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59670667,115.2787517,"MUZ",9,"MUZ.9"
"2519","L1120_MUZT9_08_11_02_0179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59667833,115.2787467,"MUZ",9,"MUZ.9"
"2520","L1120_MUZT9_08_11_02_0180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.596645,115.2787367,"MUZ",9,"MUZ.9"
"2521","L1120_MUZT9_08_11_02_0181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59663333,115.278745,"MUZ",9,"MUZ.9"
"2522","L1120_MUZT9_08_11_02_0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.59661,115.2787533,"MUZ",9,"MUZ.9"
"2523","L1120_MUZT9_08_11_02_0183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,16,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59658667,115.27875,"MUZ",9,"MUZ.9"
"2524","L1120_MUZT9_08_11_02_0184",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.59656167,115.2787467,"MUZ",9,"MUZ.9"
"2525","L1120_MUZT9_08_11_02_0185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59652667,115.2787433,"MUZ",9,"MUZ.9"
"2526","L1120_MUZT9_08_11_02_0186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,16,0,0,0,8,0,0,0,0,0,8,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.59649167,115.2787433,"MUZ",9,"MUZ.9"
"2527","L1120_MUZT9_08_11_02_0187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59646833,115.2787483,"MUZ",9,"MUZ.9"
"2528","L1120_MUZT9_08_11_02_0188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.59644333,115.2787583,"MUZ",9,"MUZ.9"
"2529","L1120_NPZT1_11_40_37_0050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.53459,115.3963067,"NPZ",1,"NPZ.1"
"2530","L1120_NPZT1_11_40_37_0051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,28,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.5346,115.3962733,"NPZ",1,"NPZ.1"
"2531","L1120_NPZT1_11_40_37_0052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.53460333,115.3962483,"NPZ",1,"NPZ.1"
"2532","L1120_NPZT1_11_40_37_0053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.534615,115.3962217,"NPZ",1,"NPZ.1"
"2533","L1120_NPZT1_11_40_37_0054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.53461833,115.3961883,"NPZ",1,"NPZ.1"
"2534","L1120_NPZT1_11_40_37_0055",0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78,39.13,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,100,33.53463,115.3961633,"NPZ",1,"NPZ.1"
"2535","L1120_NPZT1_11_40_37_0056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,36,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.53464333,115.39613,"NPZ",1,"NPZ.1"
"2536","L1120_NPZT1_11_40_37_0057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.53465833,115.3960983,"NPZ",1,"NPZ.1"
"2537","L1120_NPZT1_11_40_37_0058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,24,36,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.534665,115.3960767,"NPZ",1,"NPZ.1"
"2538","L1120_NPZT1_11_40_37_0059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.53467167,115.3960533,"NPZ",1,"NPZ.1"
"2539","L1120_NPZT1_11_40_37_0060",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.53468667,115.3960317,"NPZ",1,"NPZ.1"
"2540","L1120_NPZT1_11_40_37_0061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,44,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.53470167,115.3960117,"NPZ",1,"NPZ.1"
"2541","L1120_NPZT1_11_40_37_0062",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,60,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.53471333,115.39599,"NPZ",1,"NPZ.1"
"2542","L1120_NPZT1_11_40_37_0063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.53473,115.3959633,"NPZ",1,"NPZ.1"
"2543","L1120_NPZT1_11_40_37_0064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.534745,115.3959317,"NPZ",1,"NPZ.1"
"2544","L1120_NPZT1_11_40_37_0065",0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,100,33.53475667,115.3959,"NPZ",1,"NPZ.1"
"2545","L1120_NPZT1_11_40_37_0066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,13.04,0,0,43.48,0,0,0,13.04,0,0,0,0,0,0,4.35,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,100,33.53476333,115.3958667,"NPZ",1,"NPZ.1"
